Country Name,Country Code,Time,Time Code,Agricultural land (% of land area) [AG.LND.AGRI.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Forest area (% of land area) [AG.LND.FRST.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Net migration [SM.POP.NETM],Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Total reserves (includes gold, current US$) [FI.RES.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]
Denmark,DNK,2022,YR2022,..,..,..,88.367,..,..,3.819017747,66983.132,7.696566999,4.172,53633732158,..,0.787502465,..,..,60.575,96072552269,1.418960371
Ethiopia,ETH,1998,YR1998,30.449,..,76.733,14.369,0.05112099,18.6745,-3.458139134,123.8302224,0.894801694,3.652,-332610081.6,-3002,3.060483959,49.927,93.5,76.587,598411583.4,7.276936149
Ethiopia,ETH,1999,YR1999,30.557,..,76.35542,14.553,0.04881251,18.6015,5.162145821,118.3331279,7.941448641,3.71,-465224277.4,29118,3.028114294,49.425,90.3,76.904,546583393.6,9.506942683
Ethiopia,ETH,2000,YR2000,30.534,12.7,76.69336,14.74,0.053064313,18.5285,6.07321748,122.9616647,0.662458109,3.508,13457193.37,-49892,2.958805189,50.538,87,77.424,362554236.6,7.613843906
Ethiopia,ETH,2001,YR2001,30.559,10.2196207,76.62874,14.927,0.06376946,18.4555,8.301306321,119.2618573,-8.237844534,3.298,-373389901.8,-19067,2.921271059,51.043,83.7,77.947,489895094.9,4.349020778
Ethiopia,ETH,2002,YR2002,30.498,11.87615776,77.21537,15.118,0.064320996,18.3825,1.514725706,110.4608747,0.675089102,3.149,-136640610.8,-12921,2.932969913,51.517,80.2,78.417,965896480.1,3.719388099
Ethiopia,ETH,2003,YR2003,31.607,13.53115559,78.32962,15.31,0.068641243,18.3095,-2.161359722,117.8601647,13.6740452,2.975,-136384298.7,-13744,2.905907704,52.533,76.7,78.903,955608348.1,3.238842734
Ethiopia,ETH,2004,YR2004,29.32932773,15.19162083,77.94923,15.504,0.070838344,16.15855367,13.57260314,134.5424863,3.327370479,2.683,-667837097.1,-25428,2.872414027,53.235,73.1,79.483,1496784362,3.072650407
Ethiopia,ETH,2005,YR2005,29.76342988,14,78.12075,15.7,0.06518012,16.0938364,11.81876595,160.0767918,9.969971235,2.5,-1567750098,-44423,2.839622994,54.008,69.5,79.969,1042595212,2.812218375
Ethiopia,ETH,2006,YR2006,30.31951014,18.55675316,77.40991,15.899,0.06782192,16.02896339,10.83472707,191.7512925,12.29947631,2.472,-1785898857,-30511,2.826729323,55.149,66.1,79.898,867438393.6,2.307149324
Ethiopia,ETH,2007,YR2007,31.07924394,20.26978493,76.49015,16.116,0.072728993,15.96402992,11.456167,240.347972,17.24040083,2.436,-828004872.8,-389,2.851543841,56.426,62.8,79.834,1289865496,1.89627733
Ethiopia,ETH,2008,YR2008,30.58122141,22.00004387,75.80434,16.51,0.076907571,15.9002326,10.78852169,320.8610897,44.35668588,2.408,-1805740812,-20776,2.838631602,57.592,59.8,79.762,870502510.2,1.515847964
Ethiopia,ETH,2009,YR2009,30.99889291,23.74368858,75.10615,16.91,0.075320799,15.8352641,8.802553198,373.8939587,8.483644045,2.387,-2190653761,16319,2.803575935,58.804,57,79.685,1780874214,1.204601578
Ethiopia,ETH,2010,YR2010,31.61786145,25.49688148,73.64886,17.319,0.072538775,15.77082944,12.55053835,335.4384953,8.14926403,2.336,-635273119.7,80213,2.820981863,59.73,54.4,79.631,2241164556,1.153942527
Ethiopia,ETH,2011,YR2011,32.18678248,23,72.49886,17.735,0.082244286,15.70608869,11.17829623,348.0013483,33.24995988,2.311,-1055616929,116793,2.850296778,60.721,51.9,79.555,2837310958,1.090706474
Ethiopia,ETH,2012,YR2012,32.33083576,29.01655197,72.07094,18.16,0.090618147,15.64130888,8.647811633,458.5509208,23.60041768,2.292,-3077984123,119512,2.827656243,61.543,49.5,79.475,2301655548,0.868361507
Ethiopia,ETH,2013,YR2013,32.51808342,30.77535248,71.03363,18.575,0.104968497,15.5767636,10.58227005,490.7924741,7.464021929,2.25,-3033415076,80953,2.749620707,62.373,47.3,79.412,2363513607,0.806417194
Ethiopia,ETH,2014,YR2014,32.70602388,27.2,69.68967,18.998,0.1252201,15.51254422,10.25749296,557.5341484,6.890019516,2.412,-5771532765,103119,2.705428113,62.905,45.2,79.157,3525244981,0.768407756
Ethiopia,ETH,2015,YR2015,32.89296018,29,68.30122,19.428,0.127315885,15.44784411,10.39246302,630.3126271,9.56889956,2.573,-7566576583,62784,2.695393167,63.649,43.2,78.903,3835287576,0.705414651
Ethiopia,ETH,2016,YR2016,33.07936603,42.9,67.25632,19.866,0.144807034,15.38289762,9.433482658,705.6175123,6.628133372,2.735,-7905485193,115812,2.716053972,64.392,41.3,78.672,3030943951,0.68356721
Ethiopia,ETH,2017,YR2017,33.26392822,44.3,65.96022,20.31,0.146790212,15.31829055,9.564189643,755.7526451,10.68711503,2.896,-5928627607,71769,2.721331426,64.838,39.6,78.437,3045571315,0.675310716
Ethiopia,ETH,2018,YR2018,33.58523429,44.84432602,64.95966,20.763,0.153230326,15.25348958,6.816147797,758.2976902,13.83303566,3.058,-4611293723,9309,2.673321021,65.412,38,78.203,3987464166,0.645850963
Ethiopia,ETH,2019,YR2019,33.83925761,48.04761887,63.89353,21.225,0.155169189,15.18867857,8.364085699,840.4496034,15.80963217,3.219,-5025133763,-10803,2.656010133,65.838,36.6,77.974,2992704275,0.579949537
Ethiopia,ETH,2020,YR2020,34.09275178,51.1445961,64.08641,21.695,0.154431772,15.12398953,6.059530886,918.6525941,20.35634686,4.126,-2718803790,38867,2.654859156,65.371,35.4,76.51,3046114359,0.521685786
Ethiopia,ETH,2021,YR2021,34.19810622,54.18841553,63.66029,22.174,..,15.05930598,5.641530717,925.0006972,26.83952216,3.93,-4507268340,-1391,2.604319283,64.975,34.3,77.236,..,0.491973769
Ethiopia,ETH,2022,YR2022,..,..,..,22.661,..,..,5.31709603,1027.585918,..,4.018,-5160399281,..,2.542089203,..,..,77.345,..,0.903892014
Finland,FIN,1998,YR1998,7.196559309,100,7.113578,81.707,11.11198646,73.3168456,5.457180501,26009.26949,1.399473786,13.21,7339629117,3887,0.265472962,77.09073171,3.8,52.217,10270793473,1.463175558
Finland,FIN,1999,YR1999,7.227420467,100,6.380652,81.946,10.93992536,73.50408418,4.379575723,26186.19001,1.162231557,11.69,8044740600,3532,0.232116249,77.29121951,3.6,53.737,8677453197,1.223103772
Finland,FIN,2000,YR2000,7.281919958,100,6.208062,82.183,10.64437313,73.69132276,5.773362458,24345.91482,3.042100807,11.13,10527099590,2428,0.207606515,77.46585366,3.5,54.186,8409731733,1.241147504
Finland,FIN,2001,YR2001,7.295052365,100,5.837033,82.368,11.77486619,73.62446568,2.610019124,24967.79252,2.578440801,10.29,12082014153,6395,0.227687342,77.96585366,3.4,54.969,8419388663,1.144512833
Finland,FIN,2002,YR2002,7.341015792,100,5.52699,82.503,12.19853948,73.55760859,1.707148962,26997.75299,1.571220128,10.42,12091805084,5250,0.24238105,78.1195122,3.3,54.908,9825470848,1.154637229
Finland,FIN,2003,YR2003,7.37384681,100,5.276504,82.638,13.75559321,73.4907515,2.003784203,32927.68029,0.877440386,10.47,8539305697,6039,0.23845724,78.36829268,3.3,54.694,11172946882,1.446857263
Finland,FIN,2004,YR2004,7.396828524,100,5.009032,82.772,12.94580591,73.42389442,3.99209129,37772.17811,0.187120559,10.36,12556749493,6872,0.290350362,78.71463415,3.2,54.321,12913570497,1.470163565
Finland,FIN,2005,YR2005,7.465117043,100,4.825105,82.905,10.57170894,73.35703733,2.779850556,39054.85044,0.62387445,8.38,7782802139,9406,0.342248594,78.81707317,3.1,55.635,11331633301,1.46451774
Finland,FIN,2006,YR2006,7.56568347,100,4.67008,83.037,12.72721024,73.40585972,4.027409658,41222.602,1.566663807,7.72,7997111885,10801,0.383777136,79.21463415,3,56.273,7498639358,1.442401862
Finland,FIN,2007,YR2007,7.546778914,100,4.536942,83.168,12.30972712,73.34372061,5.299336507,48476.39273,2.510665652,6.85,9578241229,13940,0.425429832,79.26341463,2.8,57.006,8380474053,1.287520506
Finland,FIN,2008,YR2008,7.556433037,100,4.520783,83.299,10.66362605,73.32256663,0.783995061,53772.79424,4.065953554,6.37,5710039151,15579,0.465549285,79.56829268,2.7,57.525,8353577867,1.390939404
Finland,FIN,2009,YR2009,7.556762093,100,4.626842,83.429,10.14838156,73.25555775,-8.074447432,47481.48454,-9.17E-07,8.25,4407663177,14757,0.478246393,79.7195122,2.6,55.449,11428834792,1.560742356
Finland,FIN,2010,YR2010,7.541625535,100,4.439396,83.77,11.65808248,73.18854886,3.185958654,46505.30318,1.184135232,8.39,2792225336,14053,0.457494535,79.87073171,2.5,54.822,9547427725,1.49175816
Finland,FIN,2011,YR2011,7.524433183,100,4.230618,84.313,10.23025564,73.30086544,2.547664838,51148.93164,3.416807543,7.78,-4797433835,16712,0.463558707,80.47073171,2.4,55.198,10276057418,1.489408984
Finland,FIN,2012,YR2012,7.519497186,100,4.159652,84.841,9.126037062,73.41077364,-1.397545728,47708.06128,2.808336226,7.69,-5899068430,17620,0.475809487,80.62682927,2.3,55.111,11082344912,1.526584659
Finland,FIN,2013,YR2013,7.431965514,100,4.132278,85.125,9.228085749,73.52068183,-0.901696316,49892.22336,1.478286157,8.19,-4856099894,18026,0.460723773,80.97560976,2.2,54.256,11272356806,1.533860935
Finland,FIN,2014,YR2014,7.460265228,100,4.255857,85.175,8.452183205,73.63059002,-0.364908157,50327.24029,1.041196212,8.66,-3790146119,15950,0.413560208,81.1804878,2.1,53.821,10679250780,1.451930187
Finland,FIN,2015,YR2015,7.480504097,100,4.22364,85.225,7.813697924,73.73564542,0.543659212,42801.90812,-0.20792884,9.38,-2209431644,12433,0.329383886,81.4804878,2,53.381,10016275637,1.449960972
Finland,FIN,2016,YR2016,7.485768813,100,3.864639,85.275,8.31624753,73.73564542,2.811457767,43814.02651,0.356684501,8.82,-4841647993,17210,0.287421402,81.42926829,2,53.414,10465361380,1.419652626
Finland,FIN,2017,YR2017,7.469070808,100,3.76297,85.325,7.809318955,73.73321927,3.19240963,46412.13648,0.754015047,8.64,-1952469033,13307,0.234670532,81.63170732,1.9,53.761,10506846392,1.351297608
Finland,FIN,2018,YR2018,7.475651487,100,3.711857,85.382,8.049188427,73.73321927,1.139718013,49987.62616,1.083820984,7.36,-5158732135,11646,0.132641041,81.73414634,1.9,55.03,10309164187,1.362534374
Finland,FIN,2019,YR2019,7.481985984,100,3.778296,85.446,7.423039601,73.73079327,1.224748922,48629.85823,1.02409393,6.69,-846714797.4,15558,0.11019169,81.98292683,1.9,55.421,11426621293,1.353717616
Finland,FIN,2020,YR2020,7.468579325,100,3.655223,85.517,6.570145128,73.72836744,-2.354965157,49169.71934,0.290554556,7.76,1733531988,17482,0.143641197,81.93170732,1.8,54.414,13479975777,1.425822768
Finland,FIN,2021,YR2021,7.461810042,100,4.109104,85.596,..,73.72649966,3.046482272,53489.75202,2.194574323,7.61,1221998358,14928,0.207288594,81.93414634,1.8,54.696,16744106303,1.261529898
Finland,FIN,2022,YR2022,..,..,..,85.681,..,..,2.083775209,50536.62447,7.123507733,6.801,-10510527451,..,0.285874176,..,..,55.818,16036363939,1.721682903
France,FRA,1998,YR1998,54.7513907,100,4.41113,75.417,6.332690344,27.60872662,3.588659425,24971.57449,0.651126868,12.07,37698545877,56608,0.370907432,78.60487805,4.4,48.766,73773200168,2.226208307
France,FRA,1999,YR1999,54.65843387,100,4.243343,75.614,6.197953802,27.7643243,3.421373799,24678.39106,0.537141639,11.98,50692422641,77667,0.516384252,78.75609756,4.3,49.071,67926850858,2.17784297
France,FRA,2000,YR2000,54.43607814,100,4.142739,75.871,6.126515445,27.91987099,3.923669227,22416.42542,1.675959887,10.22,16125180558,102857,0.686782587,79.05609756,4.1,50.007,63728079968,2.085018245
France,FRA,2001,YR2001,54.26422703,100,4.070148,76.127,6.141051661,28.12642106,1.983721419,22449.33969,1.634780795,8.61,20965385280,122247,0.72943079,79.15853659,3.9,50.721,58637344264,2.03069529
France,FRA,2002,YR2002,54.0768527,100,4.131203,76.38,6.004364485,28.33297112,1.135531482,24288.27002,1.923412287,8.7,17651008712,137513,0.728746207,79.26097561,3.7,50.863,61696755317,2.04625799
France,FRA,2003,YR2003,53.90833907,100,4.254045,76.632,6.052955998,28.52389357,0.823160757,29627.92426,2.098472191,8.31,15984849589,148696,0.71044809,79.11463415,3.6,51.722,70762382919,2.095680413
France,FRA,2004,YR2004,53.79871322,100,3.873721,76.883,6.026319535,28.74607126,2.829752929,33797.16244,2.142089646,8.91,9166417135,154947,0.735098068,80.16341463,3.4,51.238,77353273269,2.104350835
France,FRA,2005,YR2005,53.67550776,100,3.63654,77.13,6.026677842,28.95315008,1.66321998,34768.1759,1.745869364,8.49,-142691013.4,155943,0.749918325,80.16341463,3.3,51.465,74359915676,2.023706919
France,FRA,2006,YR2006,53.53360472,100,3.733295,77.377,5.84238818,29.15970392,2.449323601,36470.21284,1.675124496,8.45,514325562.5,151814,0.693706612,80.81219512,3.3,51.405,98239163383,1.9750983
France,FRA,2007,YR2007,53.33892179,100,3.454135,77.621,5.670764603,29.36625776,2.424736243,41557.62356,1.48799806,7.66,-8718514443,142170,0.616493932,81.11219512,3.2,51.969,1.15487E+11,1.907528634
France,FRA,2008,YR2008,53.16359758,100,2.737887,77.868,5.564039942,29.5728116,0.25494596,45515.96175,2.812861949,7.06,-28163013358,128627,0.557563758,81.21463415,3.2,52.39,1.03306E+11,1.897075896
France,FRA,2009,YR2009,52.99886587,100,2.930749,78.117,5.314137365,29.77936544,-2.873313828,41737.76355,0.087620478,8.74,-22099585074,108940,0.513102876,81.41463415,3.2,51.635,1.31786E+11,2.098147335
France,FRA,2010,YR2010,52.82792476,100,2.907591,78.369,5.350407866,29.98591927,1.949437623,40676.06479,1.531122704,8.87,-22031068188,86355,0.492821126,81.66341463,3.1,51.498,1.65852E+11,1.969419353
France,FRA,2011,YR2011,52.74081055,100,2.909444,78.622,5.127105446,30.13823218,2.192700633,43846.46608,2.111597952,8.81,-29508603052,65188,0.482694782,82.11463415,3.1,51.303,1.6849E+11,1.891406214
France,FRA,2012,YR2012,52.67908181,100,2.918836,78.878,5.152358494,30.29054509,0.313134751,40870.85236,1.954195316,9.4,-32875102690,49080,0.48395349,81.96829268,3.1,51.162,1.84522E+11,1.8710806
France,FRA,2013,YR2013,52.54923232,100,3.074686,79.135,5.127899428,30.442858,0.576326675,42602.71797,0.863715498,9.92,-24382747332,36552,0.516539661,82.2195122,3.1,50.841,1.45161E+11,1.849875918
France,FRA,2014,YR2014,52.536083,100,2.845329,79.394,4.614807136,30.59517091,0.956183052,43068.54872,0.507758823,10.29,-37354496129,26585,0.468246342,82.7195122,3.1,50.336,1.43977E+11,1.862961439
France,FRA,2015,YR2015,52.46376176,100,2.713382,79.655,4.675935087,30.74748382,1.112912341,36652.92231,0.037514381,10.35,-9130436717,18807,0.35556924,82.32195122,3.2,50.213,1.38199E+11,1.872258281
France,FRA,2016,YR2016,52.4475461,100,2.864217,79.917,4.703475673,30.89979673,1.095464404,37062.53357,0.183334861,10.05,-12205179244,14729,0.263868789,82.57317073,3.2,50.201,1.45866E+11,1.917282368
France,FRA,2017,YR2017,52.4100669,100,2.605672,80.18,4.747916929,31.05210964,2.291419994,38781.04949,1.032282751,9.41,-17978489468,13175,0.290202116,82.57560976,3.3,50.404,1.56322E+11,1.908642012
France,FRA,2018,YR2018,52.34176533,100,2.49665,80.444,4.570517428,31.20442255,1.865066071,41557.85486,1.850815083,9.02,-24384561167,14391,0.358494582,82.67560976,3.4,50.603,1.66483E+11,1.843008723
France,FRA,2019,YR2019,52.27069693,100,2.515296,80.709,4.460164948,31.35673546,1.842971814,40494.89829,1.108254923,8.41,13699135191,17403,0.341374143,82.82682927,3.4,50.622,1.89006E+11,1.836461471
France,FRA,2020,YR2020,52.14754628,100,2.350046,80.975,3.953682452,31.50904837,-7.784586492,39055.28293,0.476498853,8.01,-41381103676,18335,0.271350508,82.17560976,3.4,50.162,2.24236E+11,2.002840116
France,FRA,2021,YR2021,52.14754628,100,2.509172,81.242,..,31.66136128,6.816589136,43658.97898,1.64233141,7.86,9868141920,20614,0.263854757,82.32439024,3.4,51.46,2.4428E+11,1.915361454
France,FRA,2022,YR2022,..,..,..,81.509,..,..,2.562393564,40963.83734,5.222367484,7.445,-56671700490,..,0.274205279,..,..,52.076,2.42416E+11,1.938723418
Germany,DEU,1998,YR1998,49.77651711,100,2.78052,74.551,10.54580477,32.50014326,2.013932785,27289.05936,0.911183535,9.79,-15635184941,125369,0.015143651,77.47560976,4.7,52.033,1.08265E+11,1.390894786
Germany,DEU,1999,YR1999,49.14894836,100,2.865185,74.758,10.1533792,32.51934208,1.887261154,26734.94254,0.585433064,8.85,-31384625221,86982,0.064634578,77.72682927,4.5,52.739,93407192492,1.395074355
Germany,DEU,2000,YR2000,48.91245164,100,2.637472,74.965,10.09936589,32.53761284,2.912502964,23694.76048,1.440268387,7.92,-33903966248,60905,0.1354316,77.92682927,4.4,52.909,87496869035,1.358883033
Germany,DEU,2001,YR2001,48.82201204,100,2.615914,75.17,10.29361229,32.55803955,1.681468481,23628.32721,1.983857313,7.77,-7099486034,48500,0.168225361,78.32926829,4.3,53.014,82131887554,1.323438303
Germany,DEU,2002,YR2002,48.63555581,100,2.487027,75.374,10.10301134,32.57753827,-0.197973835,25197.2656,1.420806156,8.48,39720517928,45985,0.168128319,78.22926829,4.2,52.414,89142540697,1.327958121
Germany,DEU,2003,YR2003,48.74000172,100,2.424593,75.577,10.13876361,32.59797598,-0.700116686,30310.3576,1.034222186,9.78,35985324847,54381,0.055363304,78.3804878,4.1,51.714,96835206408,1.316924865
Germany,DEU,2004,YR2004,48.77999828,100,2.355118,75.779,9.95044613,32.6174843,1.175088132,34106.65812,1.665736967,10.73,1.27506E+11,73107,-0.021709728,78.6804878,4,50.768,97169968441,1.268957396
Germany,DEU,2005,YR2005,48.83300837,100,2.373662,75.98,9.729463121,32.6341897,0.731707164,34520.23965,1.546911148,11.17,1.33087E+11,102694,-0.056778262,78.93170732,3.9,51.894,1.01676E+11,1.065629701
Germany,DEU,2006,YR2006,48.59486121,100,2.267946,76.179,9.886479572,32.65370498,3.816441913,36353.88033,1.577426428,10.25,1.73486E+11,145046,-0.112797498,79.13170732,3.8,52.917,1.11637E+11,1.199302958
Germany,DEU,2007,YR2007,48.61330198,100,2.258508,76.378,9.527623267,32.67416181,2.976455131,41640.08087,2.298344007,8.66,2.35777E+11,180746,-0.133718573,79.53414634,3.7,54.028,1.35932E+11,1.172471765
Germany,DEU,2008,YR2008,48.53569687,100,1.784845,76.575,9.617457887,32.69368672,0.959879134,45612.71062,2.628379816,7.52,2.1325E+11,211709,-0.190142845,79.73658537,3.6,54.785,1.38564E+11,1.209034004
Germany,DEU,2009,YR2009,48.43808267,100,1.682362,76.771,8.971731407,32.71133932,-5.693836336,41650.36783,0.312739007,7.74,2.01135E+11,240968,-0.25338341,79.83658537,3.5,54.793,1.7904E+11,1.310604073
Germany,DEU,2010,YR2010,47.91003242,100,1.647412,76.966,9.453388627,32.73087185,4.179882499,41572.45595,1.103810378,6.97,1.96172E+11,267047,-0.153198447,79.98780488,3.5,55.232,2.15978E+11,1.266826626
Germany,DEU,2011,YR2011,47.96591692,100,1.644621,77.16,9.299002904,32.73754877,3.925192705,46705.8958,2.075172837,5.82,2.31972E+11,293051,-1.853714629,80.43658537,3.4,56.593,2.34104E+11,1.206150336
Germany,DEU,2012,YR2012,47.81086819,100,1.560585,77.17,9.451289047,32.74516555,0.418497594,43855.85447,2.008488848,5.38,2.51551E+11,317082,0.187727801,80.53902439,3.4,56.838,2.48856E+11,1.241677479
Germany,DEU,2013,YR2013,47.85886265,100,1.446526,77.18,9.624229367,32.71898647,0.437591303,46298.92292,1.504723303,5.23,2.45384E+11,342555,0.272900215,80.4902439,3.3,57.194,1.98535E+11,1.185257901
Germany,DEU,2014,YR2014,47.93637145,100,1.428471,77.19,9.088527768,32.72284322,2.209543431,48023.86998,0.906794,4.98,2.79426E+11,369027,0.416877359,81.0902439,3.3,57.402,1.93485E+11,1.149941997
Germany,DEU,2015,YR2015,47.95906667,100,1.393919,77.2,9.087344804,32.73232815,1.491931528,41103.25644,0.514426137,4.62,2.88065E+11,397921,0.865702644,80.64146341,3.3,57.39,1.73731E+11,1.137338427
Germany,DEU,2016,YR2016,47.68433707,100,1.308209,77.224,9.072972388,32.68548202,2.229999868,42136.12079,0.491747008,4.12,2.98958E+11,432017,0.807218539,80.9902439,3.3,58.487,1.84031E+11,1.151230373
Germany,DEU,2017,YR2017,47.76311647,100,1.276806,77.261,8.858344511,32.68454647,2.680231114,44652.58917,1.509494851,3.75,2.89656E+11,430803,0.37372456,80.99268293,3.3,58.915,1.99983E+11,1.153403721
Germany,DEU,2018,YR2018,47.64153644,100,1.249488,77.312,8.537042688,32.68361097,0.981232606,47939.27829,1.732168798,3.38,3.16888E+11,392587,0.300526702,80.89268293,3.2,59.209,1.98027E+11,1.170548545
Germany,DEU,2019,YR2019,47.70027763,100,1.204102,77.376,7.927187624,32.68267552,1.056603898,46793.68676,1.445659769,3.14,3.17892E+11,360560,0.225519874,81.29268293,3.2,59.976,2.24028E+11,1.262150257
Germany,DEU,2020,YR2020,47.49706632,100,1.311538,77.453,7.255221028,32.68267552,-3.696788705,46772.82535,0.144877926,3.86,2.7587E+11,334055,0.081693159,81.04146341,3.1,58.309,2.68409E+11,1.373585715
Germany,DEU,2021,YR2021,47.48561779,100,1.250732,77.544,..,32.68267552,2.626987267,51203.55447,3.066666667,3.57,3.29969E+11,312735,0.042327057,80.90097561,3,58.388,2.95736E+11,1.32678559
Germany,DEU,2022,YR2022,..,..,..,77.648,..,..,1.78520821,48432.45587,6.872574386,2.989,1.72724E+11,..,1.056627141,..,..,59.694,2.93914E+11,1.39005501
Iceland,ISL,1998,YR1998,18.86284289,100,8.648002,92.121,7.857703241,0.272099751,7.362800953,31030.03902,1.65924171,3.07,-610406357.4,1006,1.070859043,79.60243902,3.6,73.798,442513292.1,..
Iceland,ISL,1999,YR1999,18.84289277,100,8.91679,92.267,7.626297403,0.28482793,4.034923527,32381.62822,3.231832609,2.18,-637371074,1156,1.209238786,79.35121951,3.4,75.692,494669751.6,..
Iceland,ISL,2000,YR2000,18.84289277,100,8.712749,92.401,7.913941786,0.29755611,4.98504277,32096.37226,5.136471232,1.94,-912973168.2,1874,1.369192833,79.65365854,3.2,77.024,405074266,..
Iceland,ISL,2001,YR2001,18.84289277,100,7.712246,92.532,7.591343589,0.312359102,4.013497555,28897.44295,6.405085504,1.87,-378673621.1,856,1.329295255,80.6902439,3,76.769,355376118.5,..
Iceland,ISL,2002,YR2002,18.82294264,100,7.368567,92.662,7.803793088,0.327162095,0.559519082,32409.22793,5.197022302,2.99,119951753.6,-346,0.892596377,80.50243902,2.8,74.938,461532295.2,..
Iceland,ISL,2003,YR2003,18.80299252,100,6.984536,92.789,7.689977584,0.341965087,2.142688379,39476.70685,2.055663298,4,-565708397.5,-223,0.69249762,80.96341463,2.7,74.55,818644873.1,..
Iceland,ISL,2004,YR2004,18.79301746,100,6.321118,92.914,7.908920342,0.35676808,7.802399508,47334.95313,3.158193243,4.03,-1401729087,611,0.877936158,80.99756098,2.6,73.553,1074203553,..
Iceland,ISL,2005,YR2005,18.77306733,100,6.530152,93.037,7.620461423,0.371571072,6.124438965,56794.88022,3.987047828,2.55,-2648842463,3918,1.582891978,81.50243902,2.4,73.994,1068602214,..
Iceland,ISL,2006,YR2006,18.76309227,100,6.313996,93.159,7.610227071,0.386374065,6.316993086,57492.93425,6.687079061,2.83,-3970527069,5295,2.34742243,81.15853659,2.4,74.779,2342225223,..
Iceland,ISL,2007,YR2007,18.71321696,100,5.919397,93.278,7.648363429,0.401177057,8.454860096,69495.72674,5.051557365,2.25,-2916254898,5247,2.530085489,81.45365854,2.3,75.432,2631913597,..
Iceland,ISL,2008,YR2008,18.71321696,100,4.604421,93.395,6.87628775,0.41598005,2.209496419,56943.35966,12.69439428,2.95,-4146190898,1122,1.859572171,81.6097561,2.2,74.237,3570697294,..
Iceland,ISL,2009,YR2009,18.7032419,100,4.834559,93.511,6.618545113,0.430783042,-7.66380956,41301.27943,12.00312985,7.22,-1185233541,-4793,0.341241979,81.75121951,2.2,69.487,3882623016,..
Iceland,ISL,2010,YR2010,18.69326683,100,5.587272,93.574,6.159973085,0.445586035,-2.832774915,43237.07295,5.396731132,7.56,-844996658.2,-2077,-0.143903,81.89756098,2.1,69.231,5788562800,..
Iceland,ISL,2011,YR2011,18.68528678,100,5.488801,93.587,5.919332694,0.452548628,1.845779156,47714.59223,4.001026643,7.03,-715955284.9,-1427,0.305468368,82.35853659,2.1,69.03,8548042323,..
Iceland,ISL,2012,YR2012,18.67531172,100,5.548559,93.6,5.799211764,0.459511222,1.063636607,45995.54788,5.185899888,6,-518604188.1,-304,0.532100735,82.91707317,2.1,69.869,4191506844,..
Iceland,ISL,2013,YR2013,18.67531172,100,4.44515,93.633,6.27555874,0.466473815,4.55246032,49804.983,3.872279237,5.38,1009682042,1648,0.9458859,82.06097561,2.1,71.015,4237652259,..
Iceland,ISL,2014,YR2014,18.67531172,100,4.535801,93.667,6.254085392,0.473436409,1.687215018,54576.74481,2.044614815,4.9,776608799.6,1116,1.112504755,82.86097561,2.1,72.607,4177067541,..
Iceland,ISL,2015,YR2015,18.67331671,100,4.238769,93.7,6.219488234,0.480399002,4.436663719,52951.68151,1.633055582,3.98,985803077.6,1477,1.041940387,82.46829268,2.1,74.087,5040573412,..
Iceland,ISL,2016,YR2016,18.67331671,100,3.895249,93.735,4.868247282,0.485386534,6.303687107,61987.92636,1.69692762,2.98,1719952613,4113,1.388081496,82.20487805,2.1,75.668,7225621330,..
Iceland,ISL,2017,YR2017,18.67331671,100,3.757058,93.773,4.866045428,0.492568579,4.194948829,72010.14903,1.760415592,2.74,1052620759,8316,2.345582676,82.66097561,2.1,75.064,6566175920,..
Iceland,ISL,2018,YR2018,18.56590301,100,4.029725,93.813,4.817688768,0.496280869,4.889172995,74452.18907,2.682917683,2.7,1124234194,6611,2.678142769,82.86097561,2.1,74.093,6321213332,..
Iceland,ISL,2019,YR2019,18.56590301,100,4.036541,93.855,4.543450104,0.502727363,1.805161042,68403.14481,3.013971792,3.51,1596783415,5152,2.198932258,83.16341463,2.1,72.878,6782387112,..
Iceland,ISL,2020,YR2020,18.56590301,100,4.04321,93.898,3.947465365,0.509273034,-7.241872034,58813.79698,2.847924015,5.48,191809444.6,2573,1.623086251,83.06341463,2.1,69.444,6419314385,..
Iceland,ISL,2021,YR2021,18.56590301,100,4.024487,93.944,..,0.515752256,4.333402012,68594.0081,4.444239702,6.02,-612309849.3,622,1.63931664,83.11707317,2.1,68.95,7078849096,..
